"Assay ID - IEDB IRI","Epitope - IEDB IRI","Complex - PDB ID"
http://www.iedb.org/assay/13836658,http://www.iedb.org/epitope/1392589,7M6H
http://www.iedb.org/assay/13836661,http://www.iedb.org/epitope/1392588,7M6I
http://www.iedb.org/assay/13836665,http://www.iedb.org/epitope/1392578,7M6D
http://www.iedb.org/assay/13836666,http://www.iedb.org/epitope/1392580,7M6D
http://www.iedb.org/assay/13836773,http://www.iedb.org/epitope/1393658,7NKT
http://www.iedb.org/assay/13836800,http://www.iedb.org/epitope/1393661,7B27
http://www.iedb.org/assay/13848977,http://www.iedb.org/epitope/1391795,7M7W
http://www.iedb.org/assay/13848979,http://www.iedb.org/epitope/1391791,7M7W
http://www.iedb.org/assay/13848991,http://www.iedb.org/epitope/1394195,7LVW
http://www.iedb.org/assay/13849150,http://www.iedb.org/epitope/1393662,7AKD
http://www.iedb.org/assay/13849152,http://www.iedb.org/epitope/1393663,7AKJ
http://www.iedb.org/assay/13849368,http://www.iedb.org/epitope/2135004,7MKL
http://www.iedb.org/assay/13849369,http://www.iedb.org/epitope/2135004,7MKM
http://www.iedb.org/assay/13849486,http://www.iedb.org/epitope/2135072,7MJH
http://www.iedb.org/assay/13849487,http://www.iedb.org/epitope/2135072,7MJI
http://www.iedb.org/assay/13849488,http://www.iedb.org/epitope/2134994,7MJJ
http://www.iedb.org/assay/13849489,http://www.iedb.org/epitope/2134994,7MJK
http://www.iedb.org/assay/13849490,http://www.iedb.org/epitope/2134994,7MJL
http://www.iedb.org/assay/13851131,http://www.iedb.org/epitope/2218055,7JR7
http://www.iedb.org/assay/13851357,http://www.iedb.org/epitope/2218059,7JR7
http://www.iedb.org/assay/13913257,http://www.iedb.org/epitope/1397231,7MMO
http://www.iedb.org/assay/13913549,http://www.iedb.org/epitope/2134864,7KZB
http://www.iedb.org/assay/13913551,http://www.iedb.org/epitope/2134922,7KZB
http://www.iedb.org/assay/13913666,http://www.iedb.org/epitope/1397230,7M7B
http://www.iedb.org/assay/13913677,http://www.iedb.org/epitope/1397235,7M71
http://www.iedb.org/assay/13913703,http://www.iedb.org/epitope/1397230,7KQE
http://www.iedb.org/assay/13913704,http://www.iedb.org/epitope/1397235,7KQB
http://www.iedb.org/assay/13913730,http://www.iedb.org/epitope/1397078,6YU8
http://www.iedb.org/assay/13913773,http://www.iedb.org/epitope/1394191,7KEJ
http://www.iedb.org/assay/15044046,http://www.iedb.org/epitope/1397487,7KC1
http://www.iedb.org/assay/15044111,http://www.iedb.org/epitope/1397475,7R98
http://www.iedb.org/assay/15044119,http://www.iedb.org/epitope/1397476,7N0R
http://www.iedb.org/assay/15044121,http://www.iedb.org/epitope/1397488,7N0I
http://www.iedb.org/assay/15044175,http://www.iedb.org/epitope/2134859,7MY2
http://www.iedb.org/assay/15045218,http://www.iedb.org/epitope/2135048,7MY3
http://www.iedb.org/assay/15046136,http://www.iedb.org/epitope/1397524,7E86
http://www.iedb.org/assay/15046458,http://www.iedb.org/epitope/1397526,7E88
http://www.iedb.org/assay/15046460,http://www.iedb.org/epitope/1397518,7E7Y
http://www.iedb.org/assay/15046463,http://www.iedb.org/epitope/1397523,7E8C
http://www.iedb.org/assay/15046466,http://www.iedb.org/epitope/1397523,7E8F
http://www.iedb.org/assay/15046512,http://www.iedb.org/epitope/1397525,7E8C
http://www.iedb.org/assay/15046515,http://www.iedb.org/epitope/1397525,7E8F
http://www.iedb.org/assay/15046516,http://www.iedb.org/epitope/1397527,7E7X
http://www.iedb.org/assay/15046518,http://www.iedb.org/epitope/1397522,7E8C
http://www.iedb.org/assay/15046520,http://www.iedb.org/epitope/1397522,7E8F
http://www.iedb.org/assay/15046732,http://www.iedb.org/epitope/1397516,7KBT
http://www.iedb.org/assay/15046828,http://www.iedb.org/epitope/1397554,7DEO
http://www.iedb.org/assay/15054705,http://www.iedb.org/epitope/1397553,7DEU
http://www.iedb.org/assay/15054715,http://www.iedb.org/epitope/1397555,7DET
http://www.iedb.org/assay/15054882,http://www.iedb.org/epitope/2134672,7EOW
http://www.iedb.org/assay/15091175,http://www.iedb.org/epitope/2134885,7DZY
http://www.iedb.org/assay/15091176,http://www.iedb.org/epitope/2134958,7DZX
http://www.iedb.org/assay/15175643,http://www.iedb.org/epitope/1594759,7R6W
http://www.iedb.org/assay/15175648,http://www.iedb.org/epitope/1594756,7R6W
http://www.iedb.org/assay/15175649,http://www.iedb.org/epitope/1594760,7R6X
http://www.iedb.org/assay/15175650,http://www.iedb.org/epitope/1594755,7R6X
http://www.iedb.org/assay/15175651,http://www.iedb.org/epitope/1594758,7R7N
http://www.iedb.org/assay/15213184,http://www.iedb.org/epitope/2135391,7JHJ
http://www.iedb.org/assay/15213217,http://www.iedb.org/epitope/1406418,7LBE
http://www.iedb.org/assay/15213218,http://www.iedb.org/epitope/1406417,7LBE
http://www.iedb.org/assay/15213219,http://www.iedb.org/epitope/1406418,7LBF
http://www.iedb.org/assay/15213220,http://www.iedb.org/epitope/1406417,7LBF
http://www.iedb.org/assay/15213221,http://www.iedb.org/epitope/1406418,7LBG
http://www.iedb.org/assay/15213222,http://www.iedb.org/epitope/1406417,7LBG
http://www.iedb.org/assay/15213245,http://www.iedb.org/epitope/1596870,7N8H
http://www.iedb.org/assay/15213246,http://www.iedb.org/epitope/1596866,7N8I
http://www.iedb.org/assay/15213248,http://www.iedb.org/epitope/1596866,7N8H
http://www.iedb.org/assay/15215181,http://www.iedb.org/epitope/1539317,7MEM
http://www.iedb.org/assay/15216447,http://www.iedb.org/epitope/1543583,7M3L
http://www.iedb.org/assay/15216448,http://www.iedb.org/epitope/1543583,7M3N
http://www.iedb.org/assay/15216451,http://www.iedb.org/epitope/1406420,7EAK
http://www.iedb.org/assay/15216452,http://www.iedb.org/epitope/1406420,7EAJ
http://www.iedb.org/assay/15354229,http://www.iedb.org/epitope/1594756,7R6X
http://www.iedb.org/assay/15354478,http://www.iedb.org/epitope/1539322,7LRT
http://www.iedb.org/assay/15354479,http://www.iedb.org/epitope/1539322,7LRS
http://www.iedb.org/assay/15354486,http://www.iedb.org/epitope/1539320,7MM0
http://www.iedb.org/assay/15354487,http://www.iedb.org/epitope/1539320,7MLZ
http://www.iedb.org/assay/15354695,http://www.iedb.org/epitope/1539324,6SS2
http://www.iedb.org/assay/15354704,http://www.iedb.org/epitope/1539323,6SS4
http://www.iedb.org/assay/15354840,http://www.iedb.org/epitope/1539327,7KBI
http://www.iedb.org/assay/15354883,http://www.iedb.org/epitope/1539328,7KBK
http://www.iedb.org/assay/15354884,http://www.iedb.org/epitope/1539329,7KD0
http://www.iedb.org/assay/15354886,http://www.iedb.org/epitope/1539332,7KD2
http://www.iedb.org/assay/15354888,http://www.iedb.org/epitope/1539330,7KDM
http://www.iedb.org/assay/15354890,http://www.iedb.org/epitope/1539331,7KDU
http://www.iedb.org/assay/15354892,http://www.iedb.org/epitope/1539330,7KC9
http://www.iedb.org/assay/15354918,http://www.iedb.org/epitope/1391795,7RAL
http://www.iedb.org/assay/15911098,http://www.iedb.org/epitope/2134671,7A6O
http://www.iedb.org/assay/15911099,http://www.iedb.org/epitope/1556270,7DPM
http://www.iedb.org/assay/15911100,http://www.iedb.org/epitope/2134957,7N62
http://www.iedb.org/assay/15911404,http://www.iedb.org/epitope/2134870,7N64
http://www.iedb.org/assay/15914161,http://www.iedb.org/epitope/1543582,7N0U
http://www.iedb.org/assay/15914162,http://www.iedb.org/epitope/1543582,7MXL
http://www.iedb.org/assay/15914163,http://www.iedb.org/epitope/1543580,7N0V
http://www.iedb.org/assay/15914164,http://www.iedb.org/epitope/1543580,7MXL
http://www.iedb.org/assay/15914166,http://www.iedb.org/epitope/1543581,7MXL
http://www.iedb.org/assay/16057284,http://www.iedb.org/epitope/1556271,7M42
http://www.iedb.org/assay/16057285,http://www.iedb.org/epitope/1556268,7M42
http://www.iedb.org/assay/16057719,http://www.iedb.org/epitope/1597634,7R8L
http://www.iedb.org/assay/16057720,http://www.iedb.org/epitope/1597633,7R8L
http://www.iedb.org/assay/16057723,http://www.iedb.org/epitope/1597632,7N3I
http://www.iedb.org/assay/16057724,http://www.iedb.org/epitope/1597629,7R8M
http://www.iedb.org/assay/16057726,http://www.iedb.org/epitope/1597645,7R8N
http://www.iedb.org/assay/16057727,http://www.iedb.org/epitope/1597646,7R8O
http://www.iedb.org/assay/16158308,http://www.iedb.org/epitope/1561286,7OLZ
http://www.iedb.org/assay/16158309,http://www.iedb.org/epitope/1561285,7OLZ
http://www.iedb.org/assay/16158323,http://www.iedb.org/epitope/1711621,6P3R
http://www.iedb.org/assay/16158333,http://www.iedb.org/epitope/1711620,6P3S
http://www.iedb.org/assay/16366962,http://www.iedb.org/epitope/1595414,7N9B
http://www.iedb.org/assay/16366986,http://www.iedb.org/epitope/1595411,7N9C
http://www.iedb.org/assay/16366987,http://www.iedb.org/epitope/1595413,7N9E
http://www.iedb.org/assay/16367062,http://www.iedb.org/epitope/1595410,7N9T
http://www.iedb.org/assay/16367063,http://www.iedb.org/epitope/1595414,7MDW
http://www.iedb.org/assay/16367064,http://www.iedb.org/epitope/1595414,7MEJ
http://www.iedb.org/assay/16367070,http://www.iedb.org/epitope/1595413,7MDW
http://www.iedb.org/assay/16367072,http://www.iedb.org/epitope/1595413,7ME7
http://www.iedb.org/assay/16367074,http://www.iedb.org/epitope/1595412,7MEJ
http://www.iedb.org/assay/16367084,http://www.iedb.org/epitope/1595410,7ME7
http://www.iedb.org/assay/16371322,http://www.iedb.org/epitope/1594763,7EH5
http://www.iedb.org/assay/16371324,http://www.iedb.org/epitope/1594764,7EH5
http://www.iedb.org/assay/16384135,http://www.iedb.org/epitope/1597491,6XP6
http://www.iedb.org/assay/16384338,http://www.iedb.org/epitope/1596869,7KYO
http://www.iedb.org/assay/16384892,http://www.iedb.org/epitope/1596871,7MMN
http://www.iedb.org/assay/16384893,http://www.iedb.org/epitope/1596871,7MPG
http://www.iedb.org/assay/16391541,http://www.iedb.org/epitope/1597467,7EYA
http://www.iedb.org/assay/16391544,http://www.iedb.org/epitope/1597462,7EY4
http://www.iedb.org/assay/16391548,http://www.iedb.org/epitope/1597468,7EY5
http://www.iedb.org/assay/16391551,http://www.iedb.org/epitope/1597464,7EY5
http://www.iedb.org/assay/16391553,http://www.iedb.org/epitope/1597465,7EY0
http://www.iedb.org/assay/16391556,http://www.iedb.org/epitope/1597461,7EY0
http://www.iedb.org/assay/16391558,http://www.iedb.org/epitope/1597463,7EZV
http://www.iedb.org/assay/16391561,http://www.iedb.org/epitope/1597466,7EZV
http://www.iedb.org/assay/16392060,http://www.iedb.org/epitope/2135006,7E3B
http://www.iedb.org/assay/16392259,http://www.iedb.org/epitope/2134986,7E3C
http://www.iedb.org/assay/16392260,http://www.iedb.org/epitope/2134880,7E39
http://www.iedb.org/assay/16395384,http://www.iedb.org/epitope/1597628,7JWG
http://www.iedb.org/assay/16419919,http://www.iedb.org/epitope/2134559,6UJ9
http://www.iedb.org/assay/16420761,http://www.iedb.org/epitope/1597641,7OAO
http://www.iedb.org/assay/16420771,http://www.iedb.org/epitope/1597637,7OAU
http://www.iedb.org/assay/16420782,http://www.iedb.org/epitope/1597642,7OAP
http://www.iedb.org/assay/16420796,http://www.iedb.org/epitope/1597644,7OAP
http://www.iedb.org/assay/16420810,http://www.iedb.org/epitope/1597635,7OAQ
http://www.iedb.org/assay/16420824,http://www.iedb.org/epitope/1597636,7OAQ
http://www.iedb.org/assay/16420838,http://www.iedb.org/epitope/1597643,7OAY
http://www.iedb.org/assay/16421002,http://www.iedb.org/epitope/1597641,7OAN
http://www.iedb.org/assay/16472827,http://www.iedb.org/epitope/1597867,7RKS
http://www.iedb.org/assay/16491009,http://www.iedb.org/epitope/2135061,7RKV
http://www.iedb.org/assay/16491010,http://www.iedb.org/epitope/2135067,7RKU
http://www.iedb.org/assay/16497166,http://www.iedb.org/epitope/2150252,7MWW
http://www.iedb.org/assay/16497175,http://www.iedb.org/epitope/2150252,7MWX
http://www.iedb.org/assay/16499168,http://www.iedb.org/epitope/2135063,6ZLR
http://www.iedb.org/assay/16502998,http://www.iedb.org/epitope/2135146,7N4N
http://www.iedb.org/assay/16503596,http://www.iedb.org/epitope/2135140,7AHV
http://www.iedb.org/assay/16511548,http://www.iedb.org/epitope/1625345,7AHU
http://www.iedb.org/assay/16511553,http://www.iedb.org/epitope/2134961,7S0B
http://www.iedb.org/assay/16511554,http://www.iedb.org/epitope/2135007,7S0C
http://www.iedb.org/assay/16511555,http://www.iedb.org/epitope/2135028,7S0D
http://www.iedb.org/assay/16511556,http://www.iedb.org/epitope/2134953,7S0E
http://www.iedb.org/assay/16523956,http://www.iedb.org/epitope/1625342,7NKS
http://www.iedb.org/assay/16523962,http://www.iedb.org/epitope/1625480,6XPQ
http://www.iedb.org/assay/16523965,http://www.iedb.org/epitope/1625342,7NRH
http://www.iedb.org/assay/16523966,http://www.iedb.org/epitope/1625475,6XPX
http://www.iedb.org/assay/16523973,http://www.iedb.org/epitope/1625481,6XPR
http://www.iedb.org/assay/16523974,http://www.iedb.org/epitope/1625479,6XPY
http://www.iedb.org/assay/16524090,http://www.iedb.org/epitope/1625343,7O9S
http://www.iedb.org/assay/16524148,http://www.iedb.org/epitope/1625476,6XPZ
http://www.iedb.org/assay/16524149,http://www.iedb.org/epitope/1625478,6XQ0
http://www.iedb.org/assay/16524152,http://www.iedb.org/epitope/1625482,6XQ2
http://www.iedb.org/assay/16524153,http://www.iedb.org/epitope/1625477,6XQ4
http://www.iedb.org/assay/16524225,http://www.iedb.org/epitope/1625483,7V2A
http://www.iedb.org/assay/16524226,http://www.iedb.org/epitope/1625484,7V26
http://www.iedb.org/assay/16749465,http://www.iedb.org/epitope/2134869,7K9J
http://www.iedb.org/assay/16749467,http://www.iedb.org/epitope/2134869,7K9K
http://www.iedb.org/assay/16888722,http://www.iedb.org/epitope/2135064,7N5H
http://www.iedb.org/assay/16888844,http://www.iedb.org/epitope/2134858,7E5R
http://www.iedb.org/assay/16888851,http://www.iedb.org/epitope/2135016,7E5R
http://www.iedb.org/assay/16888852,http://www.iedb.org/epitope/2135032,7E5R
http://www.iedb.org/assay/16888867,http://www.iedb.org/epitope/2134946,7E5S
http://www.iedb.org/assay/16888873,http://www.iedb.org/epitope/2134907,7PHG
http://www.iedb.org/assay/16888874,http://www.iedb.org/epitope/2134907,7P40
http://www.iedb.org/assay/17402684,http://www.iedb.org/epitope/2134941,7CYP
http://www.iedb.org/assay/17402693,http://www.iedb.org/epitope/2134941,7CYH
http://www.iedb.org/assay/17402720,http://www.iedb.org/epitope/2134954,7RW2
http://www.iedb.org/assay/17402756,http://www.iedb.org/epitope/2135031,7D4G
http://www.iedb.org/assay/17402757,http://www.iedb.org/epitope/2135023,7DX4
http://www.iedb.org/assay/17402795,http://www.iedb.org/epitope/2134971,7N4I
http://www.iedb.org/assay/17402796,http://www.iedb.org/epitope/2134917,7N4J
http://www.iedb.org/assay/17402797,http://www.iedb.org/epitope/2134911,7N4L
http://www.iedb.org/assay/17402798,http://www.iedb.org/epitope/2135051,7N4M
http://www.iedb.org/assay/17402896,http://www.iedb.org/epitope/2134932,7E3L
http://www.iedb.org/assay/17402897,http://www.iedb.org/epitope/2134931,7E3K
http://www.iedb.org/assay/17403035,http://www.iedb.org/epitope/2134858,7E5S
http://www.iedb.org/assay/17403036,http://www.iedb.org/epitope/2135016,7E5S
http://www.iedb.org/assay/17403037,http://www.iedb.org/epitope/2135032,7E5S
http://www.iedb.org/assay/17541219,http://www.iedb.org/epitope/1711618,7SG4
http://www.iedb.org/assay/17541375,http://www.iedb.org/epitope/2135070,7K9H
http://www.iedb.org/assay/17541376,http://www.iedb.org/epitope/2135070,7K9I
http://www.iedb.org/assay/17542115,http://www.iedb.org/epitope/1636004,7EO0
http://www.iedb.org/assay/17542439,http://www.iedb.org/epitope/1394192,7M8L
http://www.iedb.org/assay/17542440,http://www.iedb.org/epitope/1711632,7M8L
http://www.iedb.org/assay/17544362,http://www.iedb.org/epitope/1711629,7OH0
http://www.iedb.org/assay/17544381,http://www.iedb.org/epitope/1711628,7OH1
http://www.iedb.org/assay/17600948,http://www.iedb.org/epitope/2134940,7CYV
http://www.iedb.org/assay/17601127,http://www.iedb.org/epitope/2135026,7BNV
http://www.iedb.org/assay/17602517,http://www.iedb.org/epitope/2135013,7NP1
http://www.iedb.org/assay/17602588,http://www.iedb.org/epitope/1852430,7L7R
http://www.iedb.org/assay/17602601,http://www.iedb.org/epitope/1852429,7L7R
http://www.iedb.org/assay/17677167,http://www.iedb.org/epitope/1852158,7FEI
http://www.iedb.org/assay/17677168,http://www.iedb.org/epitope/1852157,7FEJ
http://www.iedb.org/assay/17677470,http://www.iedb.org/epitope/1716478,7D5Z
http://www.iedb.org/assay/17678880,http://www.iedb.org/epitope/1862813,7SOE
http://www.iedb.org/assay/17678881,http://www.iedb.org/epitope/1862819,7SO9
http://www.iedb.org/assay/17678882,http://www.iedb.org/epitope/1862813,7SOF
http://www.iedb.org/assay/17678887,http://www.iedb.org/epitope/1862814,7SOB
http://www.iedb.org/assay/17678888,http://www.iedb.org/epitope/1862814,7SOC
http://www.iedb.org/assay/17678890,http://www.iedb.org/epitope/1862815,7SOB
http://www.iedb.org/assay/17678891,http://www.iedb.org/epitope/1862815,7SOD
http://www.iedb.org/assay/17678903,http://www.iedb.org/epitope/1862818,7SO9
http://www.iedb.org/assay/17678904,http://www.iedb.org/epitope/1862818,7SOA
http://www.iedb.org/assay/17678930,http://www.iedb.org/epitope/2134868,7VNB
http://www.iedb.org/assay/17678931,http://www.iedb.org/epitope/2134868,7VNC
http://www.iedb.org/assay/17678955,http://www.iedb.org/epitope/2134868,7VND
http://www.iedb.org/assay/17678957,http://www.iedb.org/epitope/2135005,7VNE
http://www.iedb.org/assay/17679102,http://www.iedb.org/epitope/2135046,7MSQ
http://www.iedb.org/assay/17680032,http://www.iedb.org/epitope/2135042,7SPO
http://www.iedb.org/assay/17680034,http://www.iedb.org/epitope/2134964,7SPP
http://www.iedb.org/assay/17680163,http://www.iedb.org/epitope/1862812,7WD9
http://www.iedb.org/assay/17680497,http://www.iedb.org/epitope/2134928,7LQ7
http://www.iedb.org/assay/17680509,http://www.iedb.org/epitope/2135058,7LQ7
http://www.iedb.org/assay/17680620,http://www.iedb.org/epitope/2138103,7SHY
http://www.iedb.org/assay/17680621,http://www.iedb.org/epitope/2138104,7SHU
http://www.iedb.org/assay/17680638,http://www.iedb.org/epitope/2138101,7SI0
http://www.iedb.org/assay/17680646,http://www.iedb.org/epitope/2138102,7SHZ
http://www.iedb.org/assay/17721963,http://www.iedb.org/epitope/2138098,7SHT
http://www.iedb.org/assay/17814819,http://www.iedb.org/epitope/1860908,7Q9G
http://www.iedb.org/assay/17814821,http://www.iedb.org/epitope/1860918,7PRY
http://www.iedb.org/assay/17814822,http://www.iedb.org/epitope/1860916,7PRY
http://www.iedb.org/assay/17814831,http://www.iedb.org/epitope/1860907,7PRZ
http://www.iedb.org/assay/17814846,http://www.iedb.org/epitope/1860911,7PS1
http://www.iedb.org/assay/17814865,http://www.iedb.org/epitope/1860904,7PS0
http://www.iedb.org/assay/17814872,http://www.iedb.org/epitope/1860909,7PS2
http://www.iedb.org/assay/17814878,http://www.iedb.org/epitope/1860905,7PS2
http://www.iedb.org/assay/17814887,http://www.iedb.org/epitope/1860917,7PS7
http://www.iedb.org/assay/17814896,http://www.iedb.org/epitope/1860915,7PS5
http://www.iedb.org/assay/17814905,http://www.iedb.org/epitope/1860902,7PS6
http://www.iedb.org/assay/17814914,http://www.iedb.org/epitope/1860906,7PS6
http://www.iedb.org/assay/17814923,http://www.iedb.org/epitope/1860913,7Q0G
http://www.iedb.org/assay/17814933,http://www.iedb.org/epitope/1860914,7Q0H
http://www.iedb.org/assay/17814942,http://www.iedb.org/epitope/1860906,7Q0H
http://www.iedb.org/assay/17814943,http://www.iedb.org/epitope/1860920,7Q0I
http://www.iedb.org/assay/17814953,http://www.iedb.org/epitope/1860916,7Q9P
http://www.iedb.org/assay/17814954,http://www.iedb.org/epitope/1860913,7Q6E
http://www.iedb.org/assay/17814955,http://www.iedb.org/epitope/1860914,7Q9F
http://www.iedb.org/assay/17814956,http://www.iedb.org/epitope/1860920,7Q9I
http://www.iedb.org/assay/17814957,http://www.iedb.org/epitope/1860905,7Q9M
http://www.iedb.org/assay/17814958,http://www.iedb.org/epitope/1860912,7Q9K
http://www.iedb.org/assay/17814967,http://www.iedb.org/epitope/1860903,7Q9J
http://www.iedb.org/assay/17814976,http://www.iedb.org/epitope/1860910,7Q0G
http://www.iedb.org/assay/17814986,http://www.iedb.org/epitope/1860919,7PS4
http://www.iedb.org/assay/17815054,http://www.iedb.org/epitope/1852436,7V3G
http://www.iedb.org/assay/17825679,http://www.iedb.org/epitope/1852436,7V3H
http://www.iedb.org/assay/17860936,http://www.iedb.org/epitope/2134909,7TAS
http://www.iedb.org/assay/17860952,http://www.iedb.org/epitope/2134909,7TAT
http://www.iedb.org/assay/17861361,http://www.iedb.org/epitope/1334442,7CWT
http://www.iedb.org/assay/17861362,http://www.iedb.org/epitope/1855263,7CWT
http://www.iedb.org/assay/17861369,http://www.iedb.org/epitope/1855267,7RK1
http://www.iedb.org/assay/17861373,http://www.iedb.org/epitope/1855266,7RK2
http://www.iedb.org/assay/17861378,http://www.iedb.org/epitope/1855264,7CAC
http://www.iedb.org/assay/17861418,http://www.iedb.org/epitope/2134993,7SC1
http://www.iedb.org/assay/17861461,http://www.iedb.org/epitope/1862804,6OBC
http://www.iedb.org/assay/17861467,http://www.iedb.org/epitope/1862803,6OBE
http://www.iedb.org/assay/17861479,http://www.iedb.org/epitope/1862799,6OBG
http://www.iedb.org/assay/17861484,http://www.iedb.org/epitope/1862802,6OBM
http://www.iedb.org/assay/17861489,http://www.iedb.org/epitope/1862800,6OBO
http://www.iedb.org/assay/17861494,http://www.iedb.org/epitope/1862798,6OCA
http://www.iedb.org/assay/17861499,http://www.iedb.org/epitope/1862801,6OCD
http://www.iedb.org/assay/17921454,http://www.iedb.org/epitope/1862812,7WDF
http://www.iedb.org/assay/17921455,http://www.iedb.org/epitope/1862812,7WD8
http://www.iedb.org/assay/17921479,http://www.iedb.org/epitope/1862811,7WCZ
http://www.iedb.org/assay/17921480,http://www.iedb.org/epitope/1862811,7WD0
http://www.iedb.org/assay/17921481,http://www.iedb.org/epitope/1862811,7WD7
http://www.iedb.org/assay/17921512,http://www.iedb.org/epitope/2134995,7PQY
http://www.iedb.org/assay/17921528,http://www.iedb.org/epitope/2135012,7PQZ
http://www.iedb.org/assay/17921569,http://www.iedb.org/epitope/2134857,7PR0
http://www.iedb.org/assay/17921584,http://www.iedb.org/epitope/2134995,7PQZ
http://www.iedb.org/assay/17921995,http://www.iedb.org/epitope/1863964,7COE
http://www.iedb.org/assay/17922455,http://www.iedb.org/epitope/1862956,7SN3
http://www.iedb.org/assay/17922456,http://www.iedb.org/epitope/1862956,7SN2
http://www.iedb.org/assay/17930587,http://www.iedb.org/epitope/1863965,7LR3
http://www.iedb.org/assay/17930588,http://www.iedb.org/epitope/1863966,7LR4
http://www.iedb.org/assay/17930590,http://www.iedb.org/epitope/1864072,7T3D
http://www.iedb.org/assay/17930592,http://www.iedb.org/epitope/1864066,7T3D
http://www.iedb.org/assay/17930710,http://www.iedb.org/epitope/2134939,7F7E
http://www.iedb.org/assay/17930772,http://www.iedb.org/epitope/1864102,7TN0
http://www.iedb.org/assay/17930776,http://www.iedb.org/epitope/1864104,7TN0
http://www.iedb.org/assay/17930777,http://www.iedb.org/epitope/1864103,7TLZ
http://www.iedb.org/assay/17930779,http://www.iedb.org/epitope/1864103,7TM0
http://www.iedb.org/assay/17930781,http://www.iedb.org/epitope/1864102,7TM0
http://www.iedb.org/assay/17930782,http://www.iedb.org/epitope/1864102,7TLY
http://www.iedb.org/assay/17934919,http://www.iedb.org/epitope/2135406,7NLL
http://www.iedb.org/assay/17934923,http://www.iedb.org/epitope/2135406,7NS6
http://www.iedb.org/assay/17934988,http://www.iedb.org/epitope/1870759,7MFG
http://www.iedb.org/assay/17935017,http://www.iedb.org/epitope/1870758,7L0L
http://www.iedb.org/assay/18056448,http://www.iedb.org/epitope/2135040,7THE
http://www.iedb.org/assay/18056451,http://www.iedb.org/epitope/2135040,7THT
http://www.iedb.org/assay/18057476,http://www.iedb.org/epitope/1870743,7X08
http://www.iedb.org/assay/18057552,http://www.iedb.org/epitope/2135056,7VYR
http://www.iedb.org/assay/18057563,http://www.iedb.org/epitope/1870757,7W9E
http://www.iedb.org/assay/18057591,http://www.iedb.org/epitope/1870757,7W9F
http://www.iedb.org/assay/18095445,http://www.iedb.org/epitope/2134927,7L7D
http://www.iedb.org/assay/18095473,http://www.iedb.org/epitope/2134927,7L7E
http://www.iedb.org/assay/18095475,http://www.iedb.org/epitope/2134968,7L7E
http://www.iedb.org/assay/18143995,http://www.iedb.org/epitope/1945257,7S5R
http://www.iedb.org/assay/18143996,http://www.iedb.org/epitope/1945256,7S5R
http://www.iedb.org/assay/18143997,http://www.iedb.org/epitope/1945257,7S5R
http://www.iedb.org/assay/18143998,http://www.iedb.org/epitope/1945265,7S5Q
http://www.iedb.org/assay/18143999,http://www.iedb.org/epitope/1945264,7S5Q
http://www.iedb.org/assay/18144054,http://www.iedb.org/epitope/1945263,7S5P
http://www.iedb.org/assay/18144381,http://www.iedb.org/epitope/1874076,7TXZ
http://www.iedb.org/assay/18144388,http://www.iedb.org/epitope/1874076,7TY0
http://www.iedb.org/assay/18144500,http://www.iedb.org/epitope/1870840,7KBB
http://www.iedb.org/assay/18144503,http://www.iedb.org/epitope/1870839,7KBB
http://www.iedb.org/assay/18144538,http://www.iedb.org/epitope/1870841,7M30
http://www.iedb.org/assay/18144542,http://www.iedb.org/epitope/1870837,7M30
http://www.iedb.org/assay/18144543,http://www.iedb.org/epitope/1870838,7M30
http://www.iedb.org/assay/18144612,http://www.iedb.org/epitope/1874246,7WPD
http://www.iedb.org/assay/18144615,http://www.iedb.org/epitope/1874246,7WPE
http://www.iedb.org/assay/18144617,http://www.iedb.org/epitope/1957845,7T4S
http://www.iedb.org/assay/18144624,http://www.iedb.org/epitope/1957811,7T4S
http://www.iedb.org/assay/18144625,http://www.iedb.org/epitope/1957810,7T4R
http://www.iedb.org/assay/18144634,http://www.iedb.org/epitope/1957847,7T4Q
http://www.iedb.org/assay/18144644,http://www.iedb.org/epitope/1874246,7WPF
http://www.iedb.org/assay/18144647,http://www.iedb.org/epitope/1874246,7WRV
http://www.iedb.org/assay/18144655,http://www.iedb.org/epitope/2135011,7WPH
http://www.iedb.org/assay/18491498,http://www.iedb.org/epitope/1957811,7T4R
http://www.iedb.org/assay/18491499,http://www.iedb.org/epitope/1957811,7T4Q
http://www.iedb.org/assay/18491502,http://www.iedb.org/epitope/1957848,7T4Q
http://www.iedb.org/assay/18493189,http://www.iedb.org/epitope/2135037,7RBY
http://www.iedb.org/assay/18497208,http://www.iedb.org/epitope/2134982,7CHO
http://www.iedb.org/assay/18497215,http://www.iedb.org/epitope/2134977,7CHP
http://www.iedb.org/assay/18497223,http://www.iedb.org/epitope/2134997,7CHS
http://www.iedb.org/assay/18497353,http://www.iedb.org/epitope/1957844,7TE1
http://www.iedb.org/assay/18497354,http://www.iedb.org/epitope/1972664,7EAM
http://www.iedb.org/assay/18497363,http://www.iedb.org/epitope/1972665,7EAN
http://www.iedb.org/assay/18497452,http://www.iedb.org/epitope/2135021,7C8V
http://www.iedb.org/assay/18497480,http://www.iedb.org/epitope/2135000,7C8W
http://www.iedb.org/assay/18497499,http://www.iedb.org/epitope/2135001,7CAN
http://www.iedb.org/assay/18497575,http://www.iedb.org/epitope/1957846,7PAF
